"MetWatch hourly weather data for Kumeu, Auckland"
Date,Time,"Air Temp. (°C)","Rainfall (mm)","Leaf Wetness (%)","Relative Humidity (%)","Wind Speed (km/h)","Wind Direction","Spray Drift Risk","Backup Data","Missing Data"
"Sat 16th Feb 2019","11 - 12am",14.6,0.0,96.8,92.9,0.6,NW,"Not Recommended",,
"Sun 17th Feb 2019","12 - 1am",13.4,0.0,94.4,96.6,0.7,N,"Not Recommended",,
"Sun 17th Feb 2019","1 - 2am",12.6,0.0,94.4,98.3,0.0,N,"Not Recommended",,
"Sun 17th Feb 2019","2 - 3am",12.1,0.0,95.2,99.2,0.7,NW,"Not Recommended",,
"Sun 17th Feb 2019","3 - 4am",11.9,0.0,95.9,99.7,0.0,N,"Not Recommended",,
"Sun 17th Feb 2019","4 - 5am",11.4,0.0,96.0,100.0,0.0,N,"Not Recommended",,
"Sun 17th Feb 2019","5 - 6am",11.5,0.0,96.5,100.0,0.0,N,"Not Recommended",,
"Sun 17th Feb 2019","6 - 7am",11.5,0.0,96.9,100.0,0.0,N,"Not Recommended",,
"Sun 17th Feb 2019","7 - 8am",12.3,0.0,97.9,100.0,0.0,NW,"Not Recommended",,
"Sun 17th Feb 2019","8 - 9am",15.6,0.0,99.0,98.7,0.2,SE,"Not Recommended",,
"Sun 17th Feb 2019","9 - 10am",17.7,0.0,88.7,92.9,0.3,E,"Not Recommended",,
"Sun 17th Feb 2019","10 - 11am",21.7,0.0,0.6,78.3,7.3,NE,"Best Conditions",,
"Sun 17th Feb 2019","11 - 12pm",24.3,0.0,0.2,62.1,12.7,NE,"Best Conditions",,
"Sun 17th Feb 2019","12 - 1pm",25.6,0.0,0.1,54.6,12.1,NE,"Best Conditions",,
"Sun 17th Feb 2019","1 - 2pm",25.8,0.0,0.1,55.1,12.3,NE,"Best Conditions",,
"Sun 17th Feb 2019","2 - 3pm",25.7,0.0,0.1,53.7,12.7,NE,"Best Conditions",,
"Sun 17th Feb 2019","3 - 4pm",26.0,0.0,0.1,53.5,12.8,NE,"Best Conditions",,
"Sun 17th Feb 2019","4 - 5pm",25.4,0.0,0.1,56.0,13.8,NE,"Best Conditions",,
"Sun 17th Feb 2019","5 - 6pm",24.4,0.0,0.1,61.0,14.4,NE,"Best Conditions",,
"Sun 17th Feb 2019","6 - 7pm",23.1,0.0,0.2,63.3,12.9,NE,"Best Conditions",,
"Sun 17th Feb 2019","7 - 8pm",22.1,0.0,0.3,69.0,9.2,NE,"Best Conditions",,
"Sun 17th Feb 2019","8 - 9pm",20.4,0.0,18.5,80.6,5.1,NE,"Best Conditions",,
"Sun 17th Feb 2019","9 - 10pm",18.7,0.0,88.0,87.5,1.1,N,"Not Recommended",,
"Sun 17th Feb 2019","10 - 11pm",17.5,0.0,98.1,92.6,0.1,NW,"Not Recommended",,
"Sun 17th Feb 2019","11 - 12am",16.1,0.0,95.8,96.2,0.0,NW,"Not Recommended",,
"Mon 18th Feb 2019","12 - 1am",14.9,0.0,94.9,98.2,0.0,NW,"Not Recommended",,
"Mon 18th Feb 2019","1 - 2am",14.4,0.0,95.8,99.2,0.0,N,"Not Recommended",,
"Mon 18th Feb 2019","2 - 3am",14.8,0.0,96.3,99.6,0.0,NW,"Not Recommended",,
"Mon 18th Feb 2019","3 - 4am",14.8,0.0,96.3,99.8,0.6,W,"Not Recommended",,
"Mon 18th Feb 2019","4 - 5am",15.0,0.0,96.5,99.6,0.3,W,"Not Recommended",,
"Mon 18th Feb 2019","5 - 6am",15.2,0.0,96.9,99.4,0.3,W,"Not Recommended",,
"Mon 18th Feb 2019","6 - 7am",15.8,0.0,97.9,99.0,1.4,SW,"Not Recommended",,
"Mon 18th Feb 2019","7 - 8am",17.1,0.0,99.9,98.3,1.5,SW,"Not Recommended",,
"Mon 18th Feb 2019","8 - 9am",17.7,0.0,99.7,95.8,2.9,SE,"Best Conditions",,
"Mon 18th Feb 2019","9 - 10am",18.6,0.0,62.9,91.3,5.4,SE,"Best Conditions",,
"Mon 18th Feb 2019","10 - 11am",20.8,0.0,1.7,80.1,6.1,SE,"Best Conditions",,
"Mon 18th Feb 2019","11 - 12pm",22.0,0.0,0.3,70.6,7.3,S,"Best Conditions",,
"Mon 18th Feb 2019","12 - 1pm",23.1,0.0,0.2,59.5,11.6,SW,"Best Conditions",,
"Mon 18th Feb 2019","1 - 2pm",23.6,0.0,0.1,55.6,12.9,SW,"Best Conditions",,
"Mon 18th Feb 2019","2 - 3pm",23.6,0.0,0.1,53.5,15.0,SW,"Best Conditions",,
"Mon 18th Feb 2019","3 - 4pm",23.4,0.0,0.1,53.1,15.9,SW,"Extreme Caution",,
"Mon 18th Feb 2019","4 - 5pm",23.3,0.0,0.1,53.5,14.7,SW,"Best Conditions",,
"Mon 18th Feb 2019","5 - 6pm",22.7,0.0,0.1,56.5,14.3,SW,"Best Conditions",,
"Mon 18th Feb 2019","6 - 7pm",21.8,0.0,0.2,59.9,13.9,SW,"Best Conditions",,
"Mon 18th Feb 2019","7 - 8pm",20.3,0.0,0.3,65.1,10.9,SW,"Best Conditions",,
"Mon 18th Feb 2019","8 - 9pm",18.1,0.0,29.8,74.0,3.1,S,"Best Conditions",,
"Mon 18th Feb 2019","9 - 10pm",15.2,0.0,97.7,86.4,0.1,SW,"Not Recommended",,
"Mon 18th Feb 2019","10 - 11pm",13.2,0.0,97.8,94.5,0.0,N,"Not Recommended",,
"Mon 18th Feb 2019","11 - 12am",12.5,0.0,97.1,97.3,0.0,N,"Not Recommended",,
"Tue 19th Feb 2019","12 - 1am",11.7,0.0,97.3,98.5,0.0,NW,"Not Recommended",,
"Tue 19th Feb 2019","1 - 2am",11.4,0.0,97.7,99.2,0.1,NW,"Not Recommended",,
"Tue 19th Feb 2019","2 - 3am",10.9,0.0,98.0,99.7,0.1,NW,"Not Recommended",,
"Tue 19th Feb 2019","3 - 4am",10.7,0.0,98.4,100.0,0.2,W,"Not Recommended",,
"Tue 19th Feb 2019","4 - 5am",11.7,0.0,98.9,100.0,0.3,S,"Not Recommended",,
"Tue 19th Feb 2019","5 - 6am",12.8,0.0,99.1,100.0,0.4,SW,"Not Recommended",,
"Tue 19th Feb 2019","6 - 7am",13.6,0.0,99.1,99.2,0.7,S,"Not Recommended",,
"Tue 19th Feb 2019","7 - 8am",14.5,0.0,99.3,96.5,0.3,W,"Not Recommended",,
"Tue 19th Feb 2019","8 - 9am",16.5,0.0,67.6,88.8,1.7,SW,"Not Recommended",,
"Tue 19th Feb 2019","9 - 10am",19.4,0.0,0.4,76.4,3.0,SW,"Best Conditions",,
"Tue 19th Feb 2019","10 - 11am",20.9,0.0,0.2,68.6,3.7,SW,"Best Conditions",,
"Tue 19th Feb 2019","11 - 12pm",22.1,0.0,0.1,63.9,4.6,SW,"Best Conditions",,
"Tue 19th Feb 2019","12 - 1pm",24.1,0.0,0.1,56.1,5.5,N,"Best Conditions",,
"Tue 19th Feb 2019","1 - 2pm",25.0,0.0,0.1,53.7,6.4,W,"Best Conditions",,
"Tue 19th Feb 2019","2 - 3pm",25.3,0.0,0.1,53.8,8.6,SW,"Best Conditions",,
"Tue 19th Feb 2019","3 - 4pm",25.4,0.0,0.1,54.0,10.8,SW,"Best Conditions",,
"Tue 19th Feb 2019","4 - 5pm",24.9,0.0,0.1,56.0,10.6,SW,"Best Conditions",,
"Tue 19th Feb 2019","5 - 6pm",25.0,0.0,0.1,53.6,8.2,SW,"Best Conditions",,
"Tue 19th Feb 2019","6 - 7pm",24.7,0.0,0.2,52.0,7.8,SW,"Best Conditions",,
"Tue 19th Feb 2019","7 - 8pm",23.4,0.0,0.2,55.3,6.3,SW,"Best Conditions",,
"Tue 19th Feb 2019","8 - 9pm",19.4,0.0,11.9,71.9,1.7,W,"Not Recommended",,
"Tue 19th Feb 2019","9 - 10pm",16.5,0.0,83.9,84.9,1.0,NW,"Not Recommended",,
"Tue 19th Feb 2019","10 - 11pm",15.1,0.0,98.3,91.2,0.1,NW,"Not Recommended",,
"Tue 19th Feb 2019","11 - 12am",14.2,0.0,97.4,94.7,0.0,W,"Not Recommended",,
"Wed 20th Feb 2019","12 - 1am",13.6,0.0,96.9,96.8,0.1,W,"Not Recommended",,
"Wed 20th Feb 2019","1 - 2am",13.9,0.0,97.1,97.1,0.3,W,"Not Recommended",,
"Wed 20th Feb 2019","2 - 3am",13.0,0.0,96.4,97.5,0.1,W,"Not Recommended",,
"Wed 20th Feb 2019","3 - 4am",12.5,0.0,96.6,98.7,0.0,N,"Not Recommended",,
"Wed 20th Feb 2019","4 - 5am",12.0,0.0,96.8,99.4,0.0,W,"Not Recommended",,
"Wed 20th Feb 2019","5 - 6am",11.7,0.0,97.0,99.9,0.2,W,"Not Recommended",,
"Wed 20th Feb 2019","6 - 7am",11.9,0.0,97.4,100.0,0.3,SW,"Not Recommended",,
"Wed 20th Feb 2019","7 - 8am",13.4,0.0,98.7,100.0,0.0,SW,"Not Recommended",,
"Wed 20th Feb 2019","8 - 9am",16.0,0.0,99.2,98.7,0.4,S,"Not Recommended",,
"Wed 20th Feb 2019","9 - 10am",20.8,0.0,20.6,82.9,2.7,E,"Not Recommended",,
"Wed 20th Feb 2019","10 - 11am",23.8,0.0,0.2,68.5,5.6,NE,"Best Conditions",,
"Wed 20th Feb 2019","11 - 12pm",25.2,0.0,0.1,63.7,6.6,NE,"Best Conditions",,
"Wed 20th Feb 2019","12 - 1pm",24.6,0.0,0.2,65.0,9.6,NE,"Best Conditions",,
"Wed 20th Feb 2019","1 - 2pm",24.5,0.0,0.2,64.5,8.4,NE,"Best Conditions",,
"Wed 20th Feb 2019","2 - 3pm",24.3,0.0,0.2,62.5,9.2,NE,"Best Conditions",,
"Wed 20th Feb 2019","3 - 4pm",23.1,0.0,1.4,70.4,7.2,NE,"Best Conditions",,
"Wed 20th Feb 2019","4 - 5pm",23.0,0.0,26.0,73.8,6.0,NE,"Best Conditions",,
"Wed 20th Feb 2019","5 - 6pm",22.8,0.0,35.9,77.7,6.1,NE,"Best Conditions",,
"Wed 20th Feb 2019","6 - 7pm",21.7,0.0,67.5,84.5,5.4,NE,"Best Conditions",,
"Wed 20th Feb 2019","7 - 8pm",21.4,0.0,63.9,87.0,6.4,NE,"Best Conditions",,
"Wed 20th Feb 2019","8 - 9pm",21.1,0.0,89.5,90.0,2.8,NE,"Not Recommended",,
"Wed 20th Feb 2019","9 - 10pm",20.3,0.0,98.2,93.6,0.0,E,"Not Recommended",,
"Wed 20th Feb 2019","10 - 11pm",19.6,0.0,98.4,96.9,0.1,E,"Not Recommended",,
"Wed 20th Feb 2019","11 - 12am",18.8,0.0,97.3,98.2,0.0,N,"Not Recommended",,
"Thu 21st Feb 2019","12 - 1am",17.7,0.0,97.3,99.2,0.0,N,"Not Recommended",,
"Thu 21st Feb 2019","1 - 2am",17.9,0.0,98.0,99.8,0.1,NW,"Not Recommended",,
"Thu 21st Feb 2019","2 - 3am",18.2,0.0,98.2,100.0,0.0,W,"Not Recommended",,
"Thu 21st Feb 2019","3 - 4am",18.0,0.0,98.5,100.0,0.7,W,"Not Recommended",,
"Thu 21st Feb 2019","4 - 5am",18.4,0.0,98.8,100.0,0.3,W,"Not Recommended",,
"Thu 21st Feb 2019","5 - 6am",18.5,0.0,99.1,100.0,0.0,E,"Not Recommended",,
"Thu 21st Feb 2019","6 - 7am",18.3,0.0,99.1,100.0,0.3,NE,"Not Recommended",,
"Thu 21st Feb 2019","7 - 8am",18.9,0.0,99.3,100.0,1.9,NE,"Not Recommended",,
"Thu 21st Feb 2019","8 - 9am",20.9,0.0,99.9,97.7,2.5,NE,"Not Recommended",,
"Thu 21st Feb 2019","9 - 10am",22.5,0.0,73.1,89.4,6.7,NE,"Best Conditions",,
"Thu 21st Feb 2019","10 - 11am",23.5,0.0,1.0,82.5,11.3,NE,"Best Conditions",,
"Thu 21st Feb 2019","11 - 12pm",25.2,0.0,0.2,74.8,12.3,NE,"Best Conditions",,
"Thu 21st Feb 2019","12 - 1pm",24.8,0.0,0.2,73.4,13.0,NE,"Best Conditions",,
"Thu 21st Feb 2019","1 - 2pm",25.6,0.0,0.2,71.3,14.7,NE,"Best Conditions",,
"Thu 21st Feb 2019","2 - 3pm",26.4,0.0,0.1,68.1,13.1,NE,"Best Conditions",,
"Thu 21st Feb 2019","3 - 4pm",26.2,0.0,0.1,68.6,14.7,NE,"Best Conditions",,
"Thu 21st Feb 2019","4 - 5pm",25.5,0.0,0.1,69.9,15.1,NE,"Best Conditions",,
"Thu 21st Feb 2019","5 - 6pm",25.0,0.0,0.1,70.6,13.3,NE,"Best Conditions",,
"Thu 21st Feb 2019","6 - 7pm",23.9,0.0,0.2,76.4,10.9,NE,"Best Conditions",,
"Thu 21st Feb 2019","7 - 8pm",22.8,0.0,3.2,83.1,7.8,NE,"Best Conditions",,
"Thu 21st Feb 2019","8 - 9pm",21.8,0.0,47.9,87.9,4.2,NE,"Best Conditions",,
"Thu 21st Feb 2019","9 - 10pm",21.3,0.0,63.5,88.5,4.4,NE,"Best Conditions",,
"Thu 21st Feb 2019","10 - 11pm",20.8,0.0,82.8,90.7,1.1,NE,"Not Recommended",,
"Thu 21st Feb 2019","11 - 12am",20.8,0.0,74.4,91.5,2.8,NE,"Not Recommended",,
"Fri 22nd Feb 2019","12 - 1am",20.9,0.0,67.6,91.1,3.2,N,"Best Conditions",,
"Fri 22nd Feb 2019","1 - 2am",20.4,0.0,89.4,93.1,0.3,N,"Not Recommended",,
"Fri 22nd Feb 2019","2 - 3am",19.5,0.0,97.5,95.9,0.0,N,"Not Recommended",,
"Fri 22nd Feb 2019","3 - 4am",18.9,0.0,96.1,98.0,0.0,N,"Not Recommended",,
"Fri 22nd Feb 2019","4 - 5am",18.7,0.0,95.6,98.9,0.0,N,"Not Recommended",,
"Fri 22nd Feb 2019","5 - 6am",18.8,0.0,97.0,99.1,0.9,N,"Not Recommended",,
"Fri 22nd Feb 2019","6 - 7am",19.0,0.0,99.6,97.0,2.2,NE,"Not Recommended",,
"Fri 22nd Feb 2019","7 - 8am",19.2,0.0,99.7,96.4,2.1,NE,"Not Recommended",,
"Fri 22nd Feb 2019","8 - 9am",20.0,0.0,68.9,90.8,1.8,N,"Not Recommended",,
"Fri 22nd Feb 2019","9 - 10am",20.9,0.0,1.5,84.7,1.8,N,"Not Recommended",,
"Fri 22nd Feb 2019","10 - 11am",22.2,0.0,0.5,75.0,4.6,N,"Best Conditions",,
"Fri 22nd Feb 2019","11 - 12pm",23.2,0.0,0.2,72.6,6.5,NE,"Best Conditions",,
"Fri 22nd Feb 2019","12 - 1pm",23.0,0.0,33.0,79.2,8.4,NE,"Best Conditions",,
"Fri 22nd Feb 2019","1 - 2pm",22.1,0.0,44.8,88.4,7.0,NE,"Best Conditions",,
"Fri 22nd Feb 2019","2 - 3pm",23.1,0.0,0.2,80.5,7.8,NE,"Best Conditions",,
"Fri 22nd Feb 2019","3 - 4pm",22.9,0.0,11.0,77.7,6.2,N,"Best Conditions",,
"Fri 22nd Feb 2019","4 - 5pm",21.1,0.6,98.6,91.1,6.0,NE,"Not Recommended",,
"Fri 22nd Feb 2019","5 - 6pm",20.5,1.2,97.6,95.4,2.1,N,"Not Recommended",,
"Fri 22nd Feb 2019","6 - 7pm",20.0,1.4,97.4,97.7,5.8,NE,"Not Recommended",,
"Fri 22nd Feb 2019","7 - 8pm",19.5,1.2,97.0,98.7,4.4,NE,"Not Recommended",,
"Fri 22nd Feb 2019","8 - 9pm",19.6,1.0,97.3,99.2,5.0,NE,"Not Recommended",,
"Fri 22nd Feb 2019","9 - 10pm",19.7,0.8,97.7,99.4,4.3,NE,"Not Recommended",,
"Fri 22nd Feb 2019","10 - 11pm",19.7,2.8,95.8,99.6,4.7,NE,"Not Recommended",,
"Fri 22nd Feb 2019","11 - 12am",19.5,1.2,96.6,99.9,1.7,NE,"Not Recommended",,
"Sat 23rd Feb 2019","12 - 1am",19.5,0.2,97.9,100.0,0.3,NE,"Not Recommended",,
"Sat 23rd Feb 2019","1 - 2am",19.5,0.8,96.5,100.0,0.7,SW,"Not Recommended",,
"Sat 23rd Feb 2019","2 - 3am",19.5,0.4,97.1,100.0,1.0,SW,"Not Recommended",,
"Sat 23rd Feb 2019","3 - 4am",19.4,0.2,97.5,100.0,0.2,SW,"Not Recommended",,
"Sat 23rd Feb 2019","4 - 5am",19.4,0.0,98.4,100.0,0.1,SW,"Not Recommended",,
"Sat 23rd Feb 2019","5 - 6am",19.4,0.0,98.8,100.0,0.5,SW,"Not Recommended",,
"Sat 23rd Feb 2019","6 - 7am",19.4,0.0,99.0,100.0,0.3,W,"Not Recommended",,
"Sat 23rd Feb 2019","7 - 8am",19.4,0.0,99.2,100.0,0.3,W,"Not Recommended",,
"Sat 23rd Feb 2019","8 - 9am",19.7,0.4,98.5,100.0,3.2,SW,"Not Recommended",,
"Sat 23rd Feb 2019","9 - 10am",19.6,0.0,11.8,95.7,7.7,S,"Best Conditions",,
"Sat 23rd Feb 2019","10 - 11am",19.7,0.0,0.2,90.8,7.2,S,"Best Conditions",,
"Sat 23rd Feb 2019","11 - 12pm",20.4,0.0,0.2,85.4,6.7,S,"Best Conditions",,
"Sat 23rd Feb 2019","12 - 1pm",20.7,0.0,0.2,80.7,10.7,S,"Best Conditions",,
"Sat 23rd Feb 2019","1 - 2pm",20.4,0.0,7.6,75.6,12.5,SW,"Best Conditions",,
"Sat 23rd Feb 2019","2 - 3pm",19.3,0.0,70.2,81.6,11.6,SW,"Best Conditions",,
"Sat 23rd Feb 2019","3 - 4pm",19.1,0.0,72.6,81.2,9.4,SW,"Best Conditions",,
"Sat 23rd Feb 2019","4 - 5pm",19.0,0.0,33.0,79.8,8.5,SW,"Best Conditions",,
"Sat 23rd Feb 2019","5 - 6pm",18.8,0.0,0.5,79.1,6.4,SW,"Best Conditions",,
"Sat 23rd Feb 2019","6 - 7pm",18.8,0.0,0.4,79.1,6.4,SW,"Best Conditions",,
"Sat 23rd Feb 2019","7 - 8pm",18.7,0.0,0.4,79.2,3.8,SW,"Best Conditions",,
"Sat 23rd Feb 2019","8 - 9pm",18.2,0.0,0.6,79.5,1.8,SW,"Not Recommended",,
"Sat 23rd Feb 2019","9 - 10pm",17.7,0.0,0.9,82.5,0.0,SW,"Not Recommended",,
"Sat 23rd Feb 2019","10 - 11pm",17.4,0.0,1.3,86.6,0.0,N,"Not Recommended",,
"Sat 23rd Feb 2019","11 - 12am",17.8,0.0,1.2,83.6,1.2,SW,"Not Recommended",,
"Sun 24th Feb 2019","12 - 1am",18.3,0.0,0.5,78.8,3.7,SW,"Best Conditions",,
"Sun 24th Feb 2019","1 - 2am",18.3,0.0,0.4,76.4,3.4,SW,"Best Conditions",,
"Sun 24th Feb 2019","2 - 3am",17.9,0.0,0.4,78.5,0.5,W,"Not Recommended",,
"Sun 24th Feb 2019","3 - 4am",17.7,0.0,0.4,79.8,0.8,W,"Not Recommended",,
"Sun 24th Feb 2019","4 - 5am",17.5,0.0,0.7,83.4,1.9,W,"Not Recommended",,
"Sun 24th Feb 2019","5 - 6am",17.1,0.0,15.0,87.0,2.8,W,"Not Recommended",,
"Sun 24th Feb 2019","6 - 7am",15.7,1.0,76.6,92.7,11.1,SW,"Not Recommended",,
"Sun 24th Feb 2019","7 - 8am",15.9,0.0,45.3,86.1,12.0,SW,"Best Conditions",,
"Sun 24th Feb 2019","8 - 9am",17.2,0.0,1.9,73.9,10.1,SW,"Best Conditions",,
"Sun 24th Feb 2019","9 - 10am",18.2,0.0,33.5,74.5,11.5,SW,"Best Conditions",,
"Sun 24th Feb 2019","10 - 11am",20.0,0.0,0.2,60.9,17.1,SW,"Extreme Caution",,
"Sun 24th Feb 2019","11 - 12pm",20.4,0.0,0.1,56.4,18.5,SW,"Extreme Caution",,
"Sun 24th Feb 2019","12 - 1pm",20.7,0.0,0.2,56.2,20.2,SW,"Not Recommended",,
"Sun 24th Feb 2019","1 - 2pm",20.9,0.0,0.2,55.3,18.5,SW,"Extreme Caution",,
"Sun 24th Feb 2019","2 - 3pm",21.1,0.0,0.1,54.3,17.6,SW,"Extreme Caution",,
"Sun 24th Feb 2019","3 - 4pm",20.8,0.0,0.2,56.1,13.7,SW,"Best Conditions",,
"Sun 24th Feb 2019","4 - 5pm",20.6,0.0,0.2,55.3,14.6,SW,"Best Conditions",,
"Sun 24th Feb 2019","5 - 6pm",15.7,0.8,74.0,86.4,10.3,SW,"Not Recommended",,
"Sun 24th Feb 2019","6 - 7pm",17.5,0.2,4.9,78.3,0.4,SE,"Not Recommended",,
"Sun 24th Feb 2019","7 - 8pm",17.7,0.0,0.4,74.8,0.1,SW,"Not Recommended",,
"Sun 24th Feb 2019","8 - 9pm",14.1,0.0,62.3,93.6,0.0,N,"Not Recommended",,
"Sun 24th Feb 2019","9 - 10pm",12.9,0.0,77.7,98.0,0.0,N,"Not Recommended",,
"Sun 24th Feb 2019","10 - 11pm",12.3,0.0,90.3,99.3,0.2,SW,"Not Recommended",,
"Sun 24th Feb 2019","11 - 12am",13.4,1.4,97.7,98.9,1.3,SW,"Not Recommended",,
"Mon 25th Feb 2019","12 - 1am",13.0,0.0,97.9,98.4,0.3,S,"Not Recommended",,
"Mon 25th Feb 2019","1 - 2am",13.2,0.0,76.4,88.8,3.9,SE,"Best Conditions",,
"Mon 25th Feb 2019","2 - 3am",13.3,0.0,0.6,80.7,3.3,SE,"Best Conditions",,
"Mon 25th Feb 2019","3 - 4am",13.0,0.0,0.2,79.5,2.4,E,"Not Recommended",,
"Mon 25th Feb 2019","4 - 5am",13.6,0.0,0.2,75.1,5.7,SE,"Best Conditions",,
"Mon 25th Feb 2019","5 - 6am",13.5,0.0,0.2,73.9,8.2,S,"Best Conditions",,
"Mon 25th Feb 2019","6 - 7am",13.0,0.0,0.2,75.4,1.9,SE,"Not Recommended",,
"Mon 25th Feb 2019","7 - 8am",14.1,0.0,0.3,71.4,1.7,SE,"Not Recommended",,
"Mon 25th Feb 2019","8 - 9am",15.4,0.0,0.2,66.8,7.6,SE,"Best Conditions",,
"Mon 25th Feb 2019","9 - 10am",16.6,0.0,0.2,59.4,12.4,SE,"Best Conditions",,
"Mon 25th Feb 2019","10 - 11am",17.5,0.0,0.2,54.4,13.7,SE,"Best Conditions",,
"Mon 25th Feb 2019","11 - 12pm",18.4,0.0,0.2,52.3,14.0,SE,"Best Conditions",,
"Mon 25th Feb 2019","12 - 1pm",19.3,0.0,0.1,48.4,16.0,SE,"Extreme Caution",,
"Mon 25th Feb 2019","1 - 2pm",20.4,0.0,0.2,46.7,14.0,SE,"Suitable With Caution",,
"Mon 25th Feb 2019","2 - 3pm",21.4,0.0,0.1,44.1,12.6,SE,"Suitable With Caution",,
"Mon 25th Feb 2019","3 - 4pm",22.0,0.0,0.2,43.1,10.7,SE,"Suitable With Caution",,
"Mon 25th Feb 2019","4 - 5pm",22.2,0.0,0.1,45.6,9.6,SE,"Suitable With Caution",,
"Mon 25th Feb 2019","5 - 6pm",22.1,0.0,0.1,47.2,9.9,S,"Suitable With Caution",,
"Mon 25th Feb 2019","6 - 7pm",21.3,0.0,0.2,50.3,8.4,S,"Best Conditions",,
"Mon 25th Feb 2019","7 - 8pm",20.1,0.0,0.2,55.9,4.7,S,"Best Conditions",,
"Mon 25th Feb 2019","8 - 9pm",17.7,0.0,0.2,66.5,3.4,S,"Best Conditions",,
"Mon 25th Feb 2019","9 - 10pm",16.8,0.0,0.2,68.9,1.0,S,"Not Recommended",,
"Mon 25th Feb 2019","10 - 11pm",16.0,0.0,0.2,64.1,1.2,SE,"Not Recommended",,
"Mon 25th Feb 2019","11 - 12am",15.4,0.0,0.2,63.2,1.4,SE,"Not Recommended",,
"Tue 26th Feb 2019","12 - 1am",15.1,0.0,0.2,63.8,3.9,SE,"Best Conditions",,
"Tue 26th Feb 2019","1 - 2am",14.2,0.0,0.2,67.2,1.5,E,"Not Recommended",,
"Tue 26th Feb 2019","2 - 3am",13.8,0.0,0.2,71.0,2.4,E,"Not Recommended",,
"Tue 26th Feb 2019","3 - 4am",13.6,0.0,0.2,72.2,3.9,SE,"Best Conditions",,
"Tue 26th Feb 2019","4 - 5am",13.2,0.0,0.2,74.5,1.7,E,"Not Recommended",,
"Tue 26th Feb 2019","5 - 6am",12.8,0.0,0.2,76.9,1.4,SE,"Not Recommended",,
"Tue 26th Feb 2019","6 - 7am",12.3,0.0,0.2,78.4,1.0,SE,"Not Recommended",,
"Tue 26th Feb 2019","7 - 8am",11.4,0.0,18.8,84.1,0.0,N,"Not Recommended",,
"Tue 26th Feb 2019","8 - 9am",16.3,0.0,0.2,65.1,2.3,SE,"Not Recommended",,
"Tue 26th Feb 2019","9 - 10am",18.0,0.0,0.2,58.2,5.6,SE,"Best Conditions",,
"Tue 26th Feb 2019","10 - 11am",19.7,0.0,0.1,52.4,5.6,SE,"Best Conditions",,
"Tue 26th Feb 2019","11 - 12pm",20.6,0.0,0.1,48.8,8.4,E,"Suitable With Caution",,
"Tue 26th Feb 2019","12 - 1pm",21.5,0.0,0.1,41.7,9.4,SE,"Suitable With Caution",,
"Tue 26th Feb 2019","1 - 2pm",22.5,0.0,0.1,37.6,8.0,SE,"Suitable With Caution",,
"Tue 26th Feb 2019","2 - 3pm",23.4,0.0,0.1,37.5,5.2,E,"Suitable With Caution",,
"Tue 26th Feb 2019","3 - 4pm",24.0,0.0,0.1,37.9,6.7,SE,"Suitable With Caution",,
"Tue 26th Feb 2019","4 - 5pm",23.0,0.0,0.1,42.8,15.1,SW,"Suitable With Caution",,
"Tue 26th Feb 2019","5 - 6pm",22.1,0.0,0.1,45.0,14.6,SW,"Suitable With Caution",,
"Tue 26th Feb 2019","6 - 7pm",21.1,0.0,0.2,44.1,11.6,SW,"Suitable With Caution",,
"Tue 26th Feb 2019","7 - 8pm",19.3,0.0,0.2,47.0,6.7,SW,"Best Conditions",,
"Tue 26th Feb 2019","8 - 9pm",15.8,0.0,0.2,61.2,0.4,S,"Not Recommended",,
"Tue 26th Feb 2019","9 - 10pm",12.2,0.0,2.3,80.5,0.6,N,"Not Recommended",,
"Tue 26th Feb 2019","10 - 11pm",10.8,0.0,79.2,90.0,0.0,N,"Not Recommended",,
"Tue 26th Feb 2019","11 - 12am",9.9,0.0,89.6,94.1,0.2,N,"Not Recommended",,
"Wed 27th Feb 2019","12 - 1am",9.1,0.0,85.2,96.8,0.0,N,"Not Recommended",,
"Wed 27th Feb 2019","1 - 2am",8.4,0.0,84.3,98.2,0.0,N,"Not Recommended",,
"Wed 27th Feb 2019","2 - 3am",7.9,0.0,85.2,99.0,0.0,N,"Not Recommended",,
"Wed 27th Feb 2019","3 - 4am",7.6,0.0,86.5,99.7,0.0,N,"Not Recommended",,
"Wed 27th Feb 2019","4 - 5am",7.1,0.0,88.0,100.0,0.0,N,"Not Recommended",,
"Wed 27th Feb 2019","5 - 6am",6.7,0.0,91.9,100.0,0.0,N,"Not Recommended",,
"Wed 27th Feb 2019","6 - 7am",6.4,0.0,94.2,100.0,0.0,N,"Not Recommended",,
"Wed 27th Feb 2019","7 - 8am",7.2,0.0,96.8,100.0,0.0,N,"Not Recommended",,
"Wed 27th Feb 2019","8 - 9am",11.9,0.0,98.0,97.5,0.3,SW,"Not Recommended",,
"Wed 27th Feb 2019","9 - 10am",17.4,0.0,37.9,78.8,1.4,SE,"Not Recommended",,
"Wed 27th Feb 2019","10 - 11am",20.1,0.0,0.2,67.7,3.2,E,"Best Conditions",,
"Wed 27th Feb 2019","11 - 12pm",21.4,0.0,0.1,56.7,5.7,SW,"Best Conditions",,
"Wed 27th Feb 2019","12 - 1pm",21.8,0.0,0.1,47.8,10.1,SW,"Suitable With Caution",,
