"MetWatch hourly weather data for Kumeu, Auckland"
Date,Time,"Air Temp. (°C)","Rainfall (mm)","Leaf Wetness (%)","Relative Humidity (%)","Wind Speed (km/h)","Wind Direction","Spray Drift Risk","Backup Data","Missing Data"
"Thu 19th Apr 2018","3 - 4pm",16.7,0.0,0.7,70.6,11.0,SW,"Best Conditions",,
"Thu 19th Apr 2018","4 - 5pm",16.6,0.0,0.3,72.8,11.0,SW,"Best Conditions",,
"Thu 19th Apr 2018","5 - 6pm",15.7,0.0,2.0,71.6,5.8,SW,"Best Conditions",,
"Thu 19th Apr 2018","6 - 7pm",14.4,0.0,1.3,74.9,1.8,SW,"Not Recommended",,
"Thu 19th Apr 2018","7 - 8pm",14.9,0.0,1.8,79.1,2.6,SW,"Not Recommended",,
"Thu 19th Apr 2018","8 - 9pm",14.7,0.0,17.3,82.5,0.4,W,"Not Recommended",,
"Thu 19th Apr 2018","9 - 10pm",14.8,0.0,10.0,79.1,1.2,SW,"Not Recommended",,
"Thu 19th Apr 2018","10 - 11pm",13.4,0.0,55.6,83.0,0.0,N,"Not Recommended",,
"Thu 19th Apr 2018","11 - 12am",10.7,0.0,94.0,94.0,0.0,N,"Not Recommended",,
"Fri 20th Apr 2018","12 - 1am",10.3,0.0,94.5,96.9,0.0,N,"Not Recommended",,
"Fri 20th Apr 2018","1 - 2am",11.6,0.0,97.1,97.3,0.1,NW,"Not Recommended",,
"Fri 20th Apr 2018","2 - 3am",12.5,0.0,98.9,94.3,0.0,N,"Not Recommended",,
"Fri 20th Apr 2018","3 - 4am",12.9,0.0,99.4,95.2,0.0,NW,"Not Recommended",,
"Fri 20th Apr 2018","4 - 5am",13.4,0.0,99.1,93.8,0.0,NW,"Not Recommended",,
"Fri 20th Apr 2018","5 - 6am",13.1,0.0,99.3,95.4,0.1,NW,"Not Recommended",,
"Fri 20th Apr 2018","6 - 7am",14.3,0.0,89.5,88.8,7.9,SW,"Best Conditions",,
"Fri 20th Apr 2018","7 - 8am",14.1,0.2,98.4,94.6,4.7,SW,"Not Recommended",,
"Fri 20th Apr 2018","8 - 9am",15.2,0.0,61.2,93.5,4.1,SW,"Best Conditions",,
"Fri 20th Apr 2018","9 - 10am",16.3,0.0,0.4,87.8,8.8,SW,"Best Conditions",,
"Fri 20th Apr 2018","10 - 11am",17.8,0.0,0.2,77.1,12.2,SW,"Best Conditions",,
"Fri 20th Apr 2018","11 - 12pm",17.9,0.0,0.6,76.1,16.9,SW,"Extreme Caution",,
"Fri 20th Apr 2018","12 - 1pm",17.8,0.2,7.0,77.1,18.3,SW,"Not Recommended",,
"Fri 20th Apr 2018","1 - 2pm",18.1,0.0,0.2,72.9,16.4,SW,"Extreme Caution",,
"Fri 20th Apr 2018","2 - 3pm",18.3,0.0,8.7,71.9,16.9,SW,"Extreme Caution",,
"Fri 20th Apr 2018","3 - 4pm",17.7,0.0,13.3,77.2,13.2,SW,"Best Conditions",,
"Fri 20th Apr 2018","4 - 5pm",17.3,0.0,0.2,71.5,12.2,SW,"Best Conditions",,
"Fri 20th Apr 2018","5 - 6pm",16.2,0.0,0.2,79.5,6.2,SW,"Best Conditions",,
"Fri 20th Apr 2018","6 - 7pm",14.7,0.0,0.2,81.0,1.0,SW,"Not Recommended",,
"Fri 20th Apr 2018","7 - 8pm",13.8,0.0,1.4,85.9,0.0,NW,"Not Recommended",,
"Fri 20th Apr 2018","8 - 9pm",13.5,0.0,7.3,90.3,0.0,NW,"Not Recommended",,
"Fri 20th Apr 2018","9 - 10pm",15.1,0.0,43.4,88.6,5.6,SW,"Best Conditions",,
"Fri 20th Apr 2018","10 - 11pm",15.0,0.0,68.6,89.3,0.3,W,"Not Recommended",,
"Fri 20th Apr 2018","11 - 12am",15.3,0.2,57.1,88.8,1.2,SW,"Not Recommended",,
"Sat 21st Apr 2018","12 - 1am",15.0,0.0,98.4,92.2,3.7,W,"Best Conditions",,
"Sat 21st Apr 2018","1 - 2am",14.4,0.4,98.1,92.6,0.2,W,"Not Recommended",,
"Sat 21st Apr 2018","2 - 3am",14.5,0.2,98.1,94.7,1.5,W,"Not Recommended",,
"Sat 21st Apr 2018","3 - 4am",14.0,0.2,98.0,96.1,0.2,W,"Not Recommended",,
"Sat 21st Apr 2018","4 - 5am",14.4,0.0,98.1,95.0,2.0,W,"Not Recommended",,
"Sat 21st Apr 2018","5 - 6am",13.5,0.0,97.7,94.8,0.1,W,"Not Recommended",,
"Sat 21st Apr 2018","6 - 7am",13.7,0.2,97.9,95.8,0.3,W,"Not Recommended",,
"Sat 21st Apr 2018","7 - 8am",15.6,0.0,97.7,90.4,1.5,W,"Not Recommended",,
"Sat 21st Apr 2018","8 - 9am",17.5,0.0,17.7,86.0,5.0,W,"Best Conditions",,
"Sat 21st Apr 2018","9 - 10am",18.4,0.0,28.4,83.3,12.6,W,"Best Conditions",,
"Sat 21st Apr 2018","10 - 11am",19.1,0.0,0.2,79.5,14.9,SW,"Best Conditions",,
"Sat 21st Apr 2018","11 - 12pm",19.8,0.0,0.2,74.7,16.1,SW,"Extreme Caution",,
"Sat 21st Apr 2018","12 - 1pm",18.6,0.0,16.8,82.8,12.5,W,"Best Conditions",,
"Sat 21st Apr 2018","1 - 2pm",19.3,0.0,0.2,78.0,17.1,SW,"Extreme Caution",,
"Sat 21st Apr 2018","2 - 3pm",19.5,0.0,5.8,79.5,16.0,W,"Extreme Caution",,
"Sat 21st Apr 2018","3 - 4pm",19.5,0.0,0.2,80.0,17.7,W,"Extreme Caution",,
"Sat 21st Apr 2018","4 - 5pm",19.0,0.0,0.2,81.4,16.4,W,"Extreme Caution",,
"Sat 21st Apr 2018","5 - 6pm",18.0,0.0,10.5,84.6,12.0,W,"Best Conditions",,
"Sat 21st Apr 2018","6 - 7pm",17.4,0.0,41.9,89.2,8.6,SW,"Best Conditions",,
"Sat 21st Apr 2018","7 - 8pm",17.2,2.2,22.0,88.4,7.8,W,"Not Recommended",,
"Sat 21st Apr 2018","8 - 9pm",16.5,0.0,98.1,92.1,6.5,W,"Best Conditions",,
"Sat 21st Apr 2018","9 - 10pm",16.3,0.0,96.6,92.5,5.1,W,"Best Conditions",,
"Sat 21st Apr 2018","10 - 11pm",16.4,0.0,30.2,93.1,4.0,W,"Best Conditions",,
"Sat 21st Apr 2018","11 - 12am",16.3,2.2,68.7,94.5,9.1,SW,"Not Recommended",,
"Sun 22nd Apr 2018","12 - 1am",15.5,0.0,98.3,98.5,2.6,SW,"Not Recommended",,
"Sun 22nd Apr 2018","1 - 2am",14.9,0.0,98.2,97.7,1.6,SW,"Not Recommended",,
"Sun 22nd Apr 2018","2 - 3am",14.2,0.0,98.1,95.6,1.6,W,"Not Recommended",,
"Sun 22nd Apr 2018","3 - 4am",15.5,0.2,58.1,89.0,9.2,SW,"Not Recommended",,
"Sun 22nd Apr 2018","4 - 5am",16.3,0.0,4.9,82.7,16.0,SW,"Extreme Caution",,
"Sun 22nd Apr 2018","5 - 6am",16.1,0.0,0.2,76.2,14.0,SW,"Best Conditions",,
"Sun 22nd Apr 2018","6 - 7am",16.3,0.0,0.4,79.0,12.9,SW,"Best Conditions",,
"Sun 22nd Apr 2018","7 - 8am",16.3,0.0,14.9,81.5,15.0,SW,"Best Conditions",,
"Sun 22nd Apr 2018","8 - 9am",14.9,0.2,81.4,92.8,13.1,SW,"Not Recommended",,
"Sun 22nd Apr 2018","9 - 10am",16.7,0.2,3.8,79.3,16.5,SW,"Not Recommended",,
"Sun 22nd Apr 2018","10 - 11am",17.6,0.0,0.2,67.7,17.1,SW,"Extreme Caution",,
"Sun 22nd Apr 2018","11 - 12pm",18.5,0.0,0.2,60.6,17.9,SW,"Extreme Caution",,
"Sun 22nd Apr 2018","12 - 1pm",17.8,0.0,1.4,71.1,16.6,SW,"Extreme Caution",,
"Sun 22nd Apr 2018","1 - 2pm",18.3,0.0,6.6,69.5,15.5,SW,"Extreme Caution",,
"Sun 22nd Apr 2018","2 - 3pm",17.4,0.0,0.3,73.6,14.1,SW,"Best Conditions",,
"Sun 22nd Apr 2018","3 - 4pm",17.5,0.0,0.2,68.4,14.9,SW,"Best Conditions",,
"Sun 22nd Apr 2018","4 - 5pm",17.2,0.0,0.2,63.3,12.4,SW,"Best Conditions",,
"Sun 22nd Apr 2018","5 - 6pm",15.4,0.0,0.2,72.0,2.9,SW,"Not Recommended",,
"Sun 22nd Apr 2018","6 - 7pm",13.9,0.0,8.3,80.7,0.1,SW,"Not Recommended",,
"Sun 22nd Apr 2018","7 - 8pm",12.7,0.0,17.0,90.9,0.2,SW,"Not Recommended",,
"Sun 22nd Apr 2018","8 - 9pm",13.0,0.0,1.4,90.7,0.0,N,"Not Recommended",,
"Sun 22nd Apr 2018","9 - 10pm",12.6,0.0,21.6,91.9,0.1,N,"Not Recommended",,
"Sun 22nd Apr 2018","10 - 11pm",12.6,0.0,34.9,94.5,0.1,N,"Not Recommended",,
"Sun 22nd Apr 2018","11 - 12am",13.0,0.0,1.8,92.4,0.3,W,"Not Recommended",,
"Mon 23rd Apr 2018","12 - 1am",13.2,0.0,0.9,91.8,0.0,E,"Not Recommended",,
"Mon 23rd Apr 2018","1 - 2am",13.1,0.0,1.1,94.2,0.0,E,"Not Recommended",,
"Mon 23rd Apr 2018","2 - 3am",13.0,0.0,1.9,95.2,0.1,SW,"Not Recommended",,
"Mon 23rd Apr 2018","3 - 4am",13.0,0.0,3.5,95.9,0.0,N,"Not Recommended",,
"Mon 23rd Apr 2018","4 - 5am",12.9,0.0,5.1,96.3,0.0,SW,"Not Recommended",,
"Mon 23rd Apr 2018","5 - 6am",12.9,0.0,4.7,96.2,0.0,SW,"Not Recommended",,
"Mon 23rd Apr 2018","6 - 7am",12.8,0.0,4.7,96.1,0.0,W,"Not Recommended",,
"Mon 23rd Apr 2018","7 - 8am",13.1,0.0,2.3,95.4,0.1,NE,"Not Recommended",,
"Mon 23rd Apr 2018","8 - 9am",14.2,0.0,0.6,93.2,0.0,NE,"Not Recommended",,
"Mon 23rd Apr 2018","9 - 10am",15.7,0.0,0.3,82.1,0.5,SW,"Not Recommended",,
"Mon 23rd Apr 2018","10 - 11am",16.6,0.0,0.3,73.9,5.1,SW,"Best Conditions",,
"Mon 23rd Apr 2018","11 - 12pm",17.2,0.0,0.2,69.1,9.0,SW,"Best Conditions",,
"Mon 23rd Apr 2018","12 - 1pm",17.4,0.0,0.2,65.7,8.0,S,"Best Conditions",,
"Mon 23rd Apr 2018","1 - 2pm",17.4,0.0,0.2,63.3,11.1,SW,"Best Conditions",,
"Mon 23rd Apr 2018","2 - 3pm",16.8,0.0,0.3,68.7,9.0,S,"Best Conditions",,
"Mon 23rd Apr 2018","3 - 4pm",16.7,0.0,0.2,70.4,7.7,S,"Best Conditions",,
"Mon 23rd Apr 2018","4 - 5pm",16.1,0.0,0.2,72.0,6.3,S,"Best Conditions",,
"Mon 23rd Apr 2018","5 - 6pm",15.5,0.0,0.2,77.2,0.1,SE,"Not Recommended",,
"Mon 23rd Apr 2018","6 - 7pm",15.0,0.0,0.3,82.5,0.0,E,"Not Recommended",,
"Mon 23rd Apr 2018","7 - 8pm",14.5,0.0,0.4,87.1,0.1,NW,"Not Recommended",,
"Mon 23rd Apr 2018","8 - 9pm",14.2,0.0,0.6,89.3,0.0,NW,"Not Recommended",,
"Mon 23rd Apr 2018","9 - 10pm",14.0,0.0,1.3,91.8,0.0,NE,"Not Recommended",,
"Mon 23rd Apr 2018","10 - 11pm",13.8,0.0,1.2,90.9,0.3,N,"Not Recommended",,
"Mon 23rd Apr 2018","11 - 12am",13.6,0.0,1.7,90.9,0.0,S,"Not Recommended",,
"Tue 24th Apr 2018","12 - 1am",13.3,0.0,2.7,92.9,0.0,N,"Not Recommended",,
"Tue 24th Apr 2018","1 - 2am",13.2,0.0,4.5,94.4,0.0,SW,"Not Recommended",,
"Tue 24th Apr 2018","2 - 3am",13.0,0.0,7.4,93.6,0.0,SW,"Not Recommended",,
"Tue 24th Apr 2018","3 - 4am",12.7,0.0,45.7,92.5,0.3,W,"Not Recommended",,
"Tue 24th Apr 2018","4 - 5am",12.8,0.0,63.0,92.3,0.8,SW,"Not Recommended",,
"Tue 24th Apr 2018","5 - 6am",12.2,0.0,99.2,96.1,0.0,NW,"Not Recommended",,
"Tue 24th Apr 2018","6 - 7am",12.4,0.2,98.0,97.4,0.4,NW,"Not Recommended",,
"Tue 24th Apr 2018","7 - 8am",12.3,0.0,98.2,98.1,1.3,S,"Not Recommended",,
"Tue 24th Apr 2018","8 - 9am",13.0,0.4,96.4,98.3,1.5,NE,"Not Recommended",,
"Tue 24th Apr 2018","9 - 10am",14.5,0.0,11.9,93.9,0.7,NE,"Not Recommended",,
"Tue 24th Apr 2018","10 - 11am",15.7,0.0,0.2,86.5,0.8,NE,"Not Recommended",,
"Tue 24th Apr 2018","11 - 12pm",16.6,0.0,15.4,78.5,2.2,SW,"Not Recommended",,
"Tue 24th Apr 2018","12 - 1pm",16.7,0.2,0.2,77.8,4.6,W,"Not Recommended",,
"Tue 24th Apr 2018","1 - 2pm",17.2,0.0,0.2,74.0,8.6,SW,"Best Conditions",,
"Tue 24th Apr 2018","2 - 3pm",17.2,0.0,0.3,69.7,10.3,SW,"Best Conditions",,
"Tue 24th Apr 2018","3 - 4pm",17.1,0.0,0.2,66.4,11.1,SW,"Best Conditions",,
"Tue 24th Apr 2018","4 - 5pm",16.1,0.0,0.2,75.7,6.9,SW,"Best Conditions",,
"Tue 24th Apr 2018","5 - 6pm",15.1,0.0,0.2,79.5,1.4,SW,"Not Recommended",,
"Tue 24th Apr 2018","6 - 7pm",14.2,0.0,0.1,85.0,0.0,W,"Not Recommended",,
"Tue 24th Apr 2018","7 - 8pm",14.7,0.0,0.3,76.3,3.6,SW,"Best Conditions",,
"Tue 24th Apr 2018","8 - 9pm",13.9,0.0,0.2,76.7,2.6,SW,"Not Recommended",,
"Tue 24th Apr 2018","9 - 10pm",12.1,0.0,17.0,85.6,0.0,SW,"Not Recommended",,
"Tue 24th Apr 2018","10 - 11pm",11.1,0.0,81.2,93.0,0.0,W,"Not Recommended",,
"Tue 24th Apr 2018","11 - 12am",11.1,0.0,69.4,95.5,0.1,S,"Not Recommended",,
"Wed 25th Apr 2018","12 - 1am",9.8,0.0,43.3,96.6,0.0,N,"Not Recommended",,
"Wed 25th Apr 2018","1 - 2am",9.5,0.0,54.6,98.1,0.0,SW,"Not Recommended",,
"Wed 25th Apr 2018","2 - 3am",9.6,0.0,57.7,98.7,0.0,N,"Not Recommended",,
"Wed 25th Apr 2018","3 - 4am",10.0,0.0,83.5,98.9,0.0,SW,"Not Recommended",,
"Wed 25th Apr 2018","4 - 5am",9.5,0.0,87.2,98.8,0.0,N,"Not Recommended",,
"Wed 25th Apr 2018","5 - 6am",8.7,0.0,90.0,99.5,0.0,NW,"Not Recommended",,
"Wed 25th Apr 2018","6 - 7am",8.7,0.0,91.6,99.9,0.0,NW,"Not Recommended",,
"Wed 25th Apr 2018","7 - 8am",9.6,0.0,95.9,100.0,0.3,N,"Not Recommended",,
"Wed 25th Apr 2018","8 - 9am",12.7,0.0,98.4,99.5,0.2,W,"Not Recommended",,
"Wed 25th Apr 2018","9 - 10am",16.2,0.0,44.6,89.0,2.0,SW,"Not Recommended",,
"Wed 25th Apr 2018","10 - 11am",17.3,0.0,11.1,77.5,10.0,SW,"Best Conditions",,
"Wed 25th Apr 2018","11 - 12pm",18.4,0.0,0.2,69.7,10.9,S,"Best Conditions",,
"Wed 25th Apr 2018","12 - 1pm",19.0,0.0,0.1,66.8,11.8,SW,"Best Conditions",,
"Wed 25th Apr 2018","1 - 2pm",19.1,0.0,0.1,64.8,11.3,S,"Best Conditions",,
"Wed 25th Apr 2018","2 - 3pm",18.6,0.0,0.2,63.0,7.4,S,"Best Conditions",,
"Wed 25th Apr 2018","3 - 4pm",17.7,0.0,0.2,67.8,5.7,SE,"Best Conditions",,
"Wed 25th Apr 2018","4 - 5pm",17.2,0.0,0.2,69.2,3.0,SE,"Best Conditions",,
"Wed 25th Apr 2018","5 - 6pm",16.5,0.0,0.2,73.3,3.7,S,"Best Conditions",,
"Wed 25th Apr 2018","6 - 7pm",13.4,0.0,48.8,84.2,0.0,N,"Not Recommended",,
"Wed 25th Apr 2018","7 - 8pm",10.4,0.0,62.0,94.0,0.0,N,"Not Recommended",,
"Wed 25th Apr 2018","8 - 9pm",9.3,0.0,68.1,97.2,0.0,N,"Not Recommended",,
"Wed 25th Apr 2018","9 - 10pm",8.4,0.0,74.6,98.5,0.0,N,"Not Recommended",,
"Wed 25th Apr 2018","10 - 11pm",7.6,0.0,80.3,99.2,0.0,N,"Not Recommended",,
"Wed 25th Apr 2018","11 - 12am",6.9,0.0,88.5,99.7,0.0,N,"Not Recommended",,
"Thu 26th Apr 2018","12 - 1am",6.8,0.0,93.0,100.0,0.0,S,"Not Recommended",,
"Thu 26th Apr 2018","1 - 2am",7.0,0.0,95.3,100.0,0.1,S,"Not Recommended",,
"Thu 26th Apr 2018","2 - 3am",6.3,0.0,96.4,100.0,0.0,N,"Not Recommended",,
"Thu 26th Apr 2018","3 - 4am",5.9,0.0,97.0,100.0,0.0,SW,"Not Recommended",,
"Thu 26th Apr 2018","4 - 5am",7.4,0.0,97.4,100.0,0.1,SW,"Not Recommended",,
"Thu 26th Apr 2018","5 - 6am",8.7,0.0,97.6,100.0,0.0,N,"Not Recommended",,
"Thu 26th Apr 2018","6 - 7am",9.5,0.0,97.7,100.0,0.0,SW,"Not Recommended",,
"Thu 26th Apr 2018","7 - 8am",10.4,0.0,97.8,99.8,0.0,N,"Not Recommended",,
"Thu 26th Apr 2018","8 - 9am",12.3,0.0,98.3,97.0,1.6,W,"Not Recommended",,
"Thu 26th Apr 2018","9 - 10am",15.8,0.0,98.6,88.4,1.2,SW,"Not Recommended",,
"Thu 26th Apr 2018","10 - 11am",18.1,0.0,15.0,74.1,0.9,NE,"Not Recommended",,
"Thu 26th Apr 2018","11 - 12pm",18.7,0.0,0.1,70.7,1.5,NW,"Not Recommended",,
"Thu 26th Apr 2018","12 - 1pm",18.2,0.0,0.2,71.6,4.4,SW,"Best Conditions",,
"Thu 26th Apr 2018","1 - 2pm",18.5,0.0,0.2,70.4,4.8,SW,"Best Conditions",,
"Thu 26th Apr 2018","2 - 3pm",19.3,0.0,0.2,63.3,4.2,SW,"Best Conditions",,
"Thu 26th Apr 2018","3 - 4pm",18.7,0.0,0.2,68.3,5.5,S,"Best Conditions",,
"Thu 26th Apr 2018","4 - 5pm",17.5,0.0,0.2,74.1,1.1,SE,"Not Recommended",,
"Thu 26th Apr 2018","5 - 6pm",16.2,0.0,1.7,80.2,0.1,SW,"Not Recommended",,
"Thu 26th Apr 2018","6 - 7pm",14.7,0.0,52.7,87.8,0.0,N,"Not Recommended",,
"Thu 26th Apr 2018","7 - 8pm",13.0,0.0,88.8,94.7,0.0,SE,"Not Recommended",,
"Thu 26th Apr 2018","8 - 9pm",12.4,0.0,85.6,96.9,0.0,N,"Not Recommended",,
"Thu 26th Apr 2018","9 - 10pm",12.0,0.0,87.6,97.7,0.0,N,"Not Recommended",,
"Thu 26th Apr 2018","10 - 11pm",12.2,0.0,92.6,97.6,0.1,NW,"Not Recommended",,
"Thu 26th Apr 2018","11 - 12am",12.7,0.0,94.3,97.5,0.1,NE,"Not Recommended",,
"Fri 27th Apr 2018","12 - 1am",12.6,0.0,94.6,97.9,0.0,N,"Not Recommended",,
"Fri 27th Apr 2018","1 - 2am",12.3,0.0,94.6,98.3,0.2,NW,"Not Recommended",,
"Fri 27th Apr 2018","2 - 3am",12.5,0.0,95.3,98.3,0.0,NW,"Not Recommended",,
"Fri 27th Apr 2018","3 - 4am",12.2,0.0,94.8,98.4,0.0,N,"Not Recommended",,
"Fri 27th Apr 2018","4 - 5am",10.3,0.0,81.1,99.1,0.0,N,"Not Recommended",,
"Fri 27th Apr 2018","5 - 6am",8.7,0.0,85.4,99.8,0.1,NW,"Not Recommended",,
"Fri 27th Apr 2018","6 - 7am",8.7,0.0,93.4,100.0,0.0,NW,"Not Recommended",,
"Fri 27th Apr 2018","7 - 8am",10.3,0.0,95.9,100.0,0.0,N,"Not Recommended",,
"Fri 27th Apr 2018","8 - 9am",12.0,0.0,96.9,100.0,0.3,NE,"Not Recommended",,
"Fri 27th Apr 2018","9 - 10am",13.5,0.0,72.0,99.0,3.0,NE,"Best Conditions",,
"Fri 27th Apr 2018","10 - 11am",16.1,0.0,0.8,88.7,5.4,E,"Best Conditions",,
"Fri 27th Apr 2018","11 - 12pm",18.2,0.0,0.3,77.8,12.6,NE,"Best Conditions",,
"Fri 27th Apr 2018","12 - 1pm",18.4,0.0,0.3,78.2,13.2,NE,"Best Conditions",,
"Fri 27th Apr 2018","1 - 2pm",18.8,0.0,0.2,79.4,13.9,NE,"Best Conditions",,
"Fri 27th Apr 2018","2 - 3pm",18.9,0.0,0.2,82.4,13.8,NE,"Best Conditions",,
"Fri 27th Apr 2018","3 - 4pm",18.7,0.0,0.3,81.8,12.6,NE,"Best Conditions",,
"Fri 27th Apr 2018","4 - 5pm",18.4,0.0,0.3,79.4,11.3,NE,"Best Conditions",,
"Fri 27th Apr 2018","5 - 6pm",18.1,0.0,0.4,80.9,11.7,NE,"Best Conditions",,
"Fri 27th Apr 2018","6 - 7pm",17.7,0.0,0.8,84.1,11.4,NE,"Best Conditions",,
"Fri 27th Apr 2018","7 - 8pm",17.3,0.0,1.1,86.0,8.7,NE,"Best Conditions",,
"Fri 27th Apr 2018","8 - 9pm",17.3,0.0,23.6,86.2,7.0,NE,"Best Conditions",,
"Fri 27th Apr 2018","9 - 10pm",17.4,0.0,72.3,86.8,8.7,NE,"Best Conditions",,
"Fri 27th Apr 2018","10 - 11pm",17.3,0.0,15.6,85.2,6.7,NE,"Best Conditions",,
"Fri 27th Apr 2018","11 - 12am",17.8,0.0,6.9,83.7,10.5,NE,"Best Conditions",,
"Sat 28th Apr 2018","12 - 1am",17.8,0.0,6.0,83.5,9.3,NE,"Best Conditions",,
"Sat 28th Apr 2018","1 - 2am",18.0,0.0,34.8,86.7,10.3,NE,"Best Conditions",,
"Sat 28th Apr 2018","2 - 3am",18.4,0.0,21.1,85.7,12.4,NE,"Best Conditions",,
"Sat 28th Apr 2018","3 - 4am",18.4,0.0,13.2,84.3,12.9,NE,"Best Conditions",,
"Sat 28th Apr 2018","4 - 5am",17.9,0.2,69.3,89.7,13.8,NE,"Not Recommended",,
"Sat 28th Apr 2018","5 - 6am",17.4,0.6,99.1,95.4,13.3,NE,"Not Recommended",,
"Sat 28th Apr 2018","6 - 7am",17.5,0.6,98.5,95.8,12.6,NE,"Not Recommended",,
"Sat 28th Apr 2018","7 - 8am",17.6,1.2,98.0,96.2,14.4,NE,"Not Recommended",,
"Sat 28th Apr 2018","8 - 9am",17.8,0.2,98.3,95.4,18.5,NE,"Not Recommended",,
"Sat 28th Apr 2018","9 - 10am",17.7,2.0,97.7,95.5,20.0,NE,"Not Recommended",,
"Sat 28th Apr 2018","10 - 11am",17.4,4.0,95.7,96.9,22.7,NE,"Not Recommended",,
"Sat 28th Apr 2018","11 - 12pm",17.5,4.0,93.6,97.5,23.1,NE,"Not Recommended",,
"Sat 28th Apr 2018","12 - 1pm",17.1,13.6,89.4,98.8,17.0,NE,"Not Recommended",,
"Sat 28th Apr 2018","1 - 2pm",17.0,14.0,91.6,99.3,9.9,NE,"Not Recommended",,
"Sat 28th Apr 2018","2 - 3pm",17.4,4.4,98.6,98.9,9.9,NE,"Not Recommended",,
"Sat 28th Apr 2018","3 - 4pm",17.6,0.0,95.4,97.2,17.7,NE,"Extreme Caution",,
"Sat 28th Apr 2018","4 - 5pm",18.1,0.0,18.9,93.8,21.2,NE,"Not Recommended",,
"Sat 28th Apr 2018","5 - 6pm",18.0,0.0,8.4,92.9,19.0,NE,"Extreme Caution",,
"Sat 28th Apr 2018","6 - 7pm",18.0,0.0,32.6,94.1,15.7,NE,"Extreme Caution",,
"Sat 28th Apr 2018","7 - 8pm",17.3,0.0,99.4,98.8,9.7,E,"Best Conditions",,
"Sat 28th Apr 2018","8 - 9pm",17.9,0.8,98.7,99.7,9.4,NE,"Not Recommended",,
"Sat 28th Apr 2018","9 - 10pm",18.1,0.4,99.0,97.4,15.0,NE,"Not Recommended",,
"Sat 28th Apr 2018","10 - 11pm",18.2,0.4,98.6,96.4,12.0,NE,"Not Recommended",,
"Sat 28th Apr 2018","11 - 12am",18.2,0.0,98.4,96.3,12.6,NE,"Best Conditions",,
"Sun 29th Apr 2018","12 - 1am",18.4,0.0,83.0,95.9,12.1,NE,"Best Conditions",,
"Sun 29th Apr 2018","1 - 2am",18.4,0.0,72.7,97.1,10.6,NE,"Best Conditions",,
"Sun 29th Apr 2018","2 - 3am",18.4,0.4,96.7,98.2,3.8,NE,"Not Recommended",,
"Sun 29th Apr 2018","3 - 4am",17.9,0.0,98.2,99.3,0.6,NE,"Not Recommended",,
"Sun 29th Apr 2018","4 - 5am",17.5,0.0,98.3,99.9,1.7,NE,"Not Recommended",,
"Sun 29th Apr 2018","5 - 6am",16.9,0.0,98.1,100.0,0.9,NE,"Not Recommended",,
"Sun 29th Apr 2018","6 - 7am",15.8,0.0,98.0,100.0,0.1,NE,"Not Recommended",,
"Sun 29th Apr 2018","7 - 8am",14.8,0.0,97.9,100.0,0.1,W,"Not Recommended",,
"Sun 29th Apr 2018","8 - 9am",18.3,0.0,97.6,95.7,2.7,NE,"Not Recommended",,
"Sun 29th Apr 2018","9 - 10am",20.3,0.0,34.4,87.5,11.5,NE,"Best Conditions",,
"Sun 29th Apr 2018","10 - 11am",20.4,0.0,0.2,86.2,12.6,NE,"Best Conditions",,
"Sun 29th Apr 2018","11 - 12pm",20.3,0.0,19.7,87.1,12.1,NE,"Best Conditions",,
"Sun 29th Apr 2018","12 - 1pm",20.8,0.0,0.2,83.6,16.7,NE,"Extreme Caution",,
"Sun 29th Apr 2018","1 - 2pm",21.0,0.0,0.2,81.9,14.4,NE,"Best Conditions",,
"Sun 29th Apr 2018","2 - 3pm",20.4,0.0,1.9,82.9,16.1,NE,"Extreme Caution",,
"Sun 29th Apr 2018","3 - 4pm",19.7,0.0,66.2,88.7,12.8,NE,"Best Conditions",,
"Sun 29th Apr 2018","4 - 5pm",19.2,0.0,40.7,90.8,12.5,NE,"Best Conditions",,
"Sun 29th Apr 2018","5 - 6pm",18.6,0.0,60.5,93.3,9.7,NE,"Best Conditions",,
"Sun 29th Apr 2018","6 - 7pm",18.1,0.2,98.5,97.0,6.6,NE,"Not Recommended",,
"Sun 29th Apr 2018","7 - 8pm",18.0,0.0,97.8,95.3,7.6,NE,"Best Conditions",,
"Sun 29th Apr 2018","8 - 9pm",17.3,0.0,98.3,95.5,4.6,NE,"Best Conditions",,
"Sun 29th Apr 2018","9 - 10pm",16.8,0.0,97.8,96.0,1.8,NE,"Not Recommended",,
"Sun 29th Apr 2018","10 - 11pm",16.5,0.0,97.8,96.9,1.8,NE,"Not Recommended",,
"Sun 29th Apr 2018","11 - 12am",16.6,0.0,97.4,97.4,1.3,NE,"Not Recommended",,
"Mon 30th Apr 2018","12 - 1am",16.3,0.0,97.4,98.1,0.5,NE,"Not Recommended",,
"Mon 30th Apr 2018","1 - 2am",16.2,0.0,97.2,98.4,1.1,E,"Not Recommended",,
"Mon 30th Apr 2018","2 - 3am",15.3,0.0,97.5,98.9,0.0,NE,"Not Recommended",,
"Mon 30th Apr 2018","3 - 4am",15.1,0.0,98.0,99.8,0.0,N,"Not Recommended",,
"Mon 30th Apr 2018","4 - 5am",14.9,0.0,98.0,100.0,0.0,N,"Not Recommended",,
"Mon 30th Apr 2018","5 - 6am",14.4,0.0,98.1,100.0,0.0,NE,"Not Recommended",,
